category_id,DefectClass,Filename,X0,Y0,X1,Y1,Border,CamNo,Side,Field
6,160,3CAL_00006584_05_024192.jpg,1673,641,2048,687,1646,5,0,1
6,160,3CAL_00006584_04_024192.jpg,4,435,305,450,365,4,0,0
5,130,3CAL_00017077_08_006703.jpg,148,0,176,1000,209,8,0,1
7,161,3CAL_00006402_06_000004.jpg,959,60,1195,513,0,6,0,1
7,161,3CAL_00006428_06_000002.jpg,517,434,1356,842,0,6,0,1
11,210,3CAL_00006580_02_000664.jpg,1401,357,1421,389,0,2,0,0
15,260,3CAL_00016786_07_000006.jpg,31,504,87,560,0,7,0,1
11,210,3CAL_00006580_02_000667.jpg,553,154,564,192,0,2,0,0
11,210,3CAL_00006580_02_000781.jpg,716,91,735,134,0,2,0,0
11,210,3CAL_00006580_02_003566.jpg,631,543,644,568,0,2,0,0
5,130,3CAL_00015616_05_011900.jpg,1219,439,1237,1000,1167,5,0,1
11,210,3CAL_00006580_03_007809.jpg,881,773,898,807,0,3,0,0
5,130,3CAL_00015616_05_011771.jpg,1211,0,1230,820,1162,5,0,1
5,130,3CAL_00015305_04_007011.jpg,200,754,206,967,233,4,0,0
15,260,3CAL_00016786_06_000006.jpg,1907,514,1963,570,0,6,0,1
4,120,3CAL_00009752_02_000402.jpg,1291,700,1299,790,0,2,0,0
#N/A,7,3CAL_00015305_01_006709.jpg,1783,13,1789,999,1763,1,0,0
5,130,3CAL_00015305_04_003183.jpg,187,58,193,117,233,4,0,0
3,110,3CAL_00018872_02_001565.jpg,576,30,589,999,0,2,0,0
6,160,3CAL_00006580_04_014277.jpg,44,560,315,579,375,4,0,0
4,120,3CAL_00009576_02_000006.jpg,262,0,298,92,2,2,0,0
4,120,3CAL_00009576_06_000009.jpg,244,479,298,613,0,6,0,1
#N/A,5,3CAL_00009851_04_000902.jpg,192,69,416,994,476,4,0,0
6,160,3CAL_00006580_07_003142.jpg,849,125,2048,199,0,7,0,1
6,160,3CAL_00006580_01_014383.jpg,1695,474,1940,484,1635,1,0,0
6,160,3CAL_00006580_04_014383.jpg,13,445,316,482,376,4,0,0
6,160,3CAL_00006580_07_003244.jpg,0,654,2048,724,0,7,0,1
6,160,3CAL_00006580_04_014386.jpg,0,802,316,818,376,4,0,0
6,160,3CAL_00006580_04_014390.jpg,0,133,316,158,376,4,0,0
4,120,3CAL_00009851_02_000904.jpg,303,561,331,667,0,2,0,0
#N/A,5,3CAL_00010219_03_000019.jpg,1480,761,1494,900,0,3,0,0
16,261,3CAL_00006584_08_000006.jpg,0,229,394,336,337,8,0,1
16,261,3CAL_00006584_05_000006.jpg,1594,268,2048,376,1652,5,0,1
11,210,3CAL_00017314_05_019415.jpg,1889,418,1955,547,1843,5,0,1
15,260,3CAL_00006584_06_000006.jpg,1887,0,1953,23,0,6,0,1
20,290,3CAL_00006585_08_012921.jpg,335,0,378,1000,368,8,0,1
16,261,3CAL_00006584_06_000006.jpg,0,245,2048,382,0,6,0,1
20,290,3CAL_00006584_07_000006.jpg,1188,381,1653,409,0,7,0,1
16,261,3CAL_00006584_07_000006.jpg,0,239,2048,365,0,7,0,1
19,280,3CAL_00016817_07_011329.jpg,760,839,770,871,1871,7,0,1
6,160,3CAL_00006584_08_024086.jpg,0,801,365,858,369,8,0,1
19,280,3CAL_00016822_07_012726.jpg,106,646,116,677,1871,7,0,1
13,231,3CAL_00002822_08_018211.jpg,530,762,587,838,585,8,0,1
2,4,3CAL_00011091_06_007886.jpg,721,458,741,479,0,6,0,1
20,290,3CAL_00006332_07_006115.jpg,1941,656,2015,757,0,7,0,1
6,160,3CAL_00006584_04_024185.jpg,0,735,305,753,365,4,0,0
15,260,3CAL_00016785_06_000005.jpg,1851,668,1907,724,0,6,0,1
5,130,3CAL_00017075_08_004456.jpg,163,0,182,214,210,8,0,1
6,160,3CAL_00006584_06_024192.jpg,1,613,2048,708,0,6,0,1
6,160,3CAL_00006584_07_024192.jpg,0,588,1660,691,0,7,0,1
3,110,3CAL_00012727_03_001132.jpg,2019,65,2031,252,0,3,0,0
5,130,3CAL_00017075_08_004455.jpg,161,0,180,1000,210,8,0,1
6,160,3CAL_00006584_04_024195.jpg,0,782,305,809,365,4,0,0
19,280,3CAL_00010607_07_000458.jpg,572,860,581,886,0,7,0,1
8,170,3CAL_00006806_03_002451.jpg,1530,529,1535,539,1941,3,0,0
14,250,3CAL_00016009_06_000005.jpg,1685,0,2048,1000,0,6,0,1
6,160,3CAL_00006584_01_024195.jpg,1954,792,2047,801,1647,1,0,0
6,160,3CAL_00006584_03_024195.jpg,1561,796,1987,811,0,3,0,0
6,160,3CAL_00006584_03_024195.jpg,793,787,1354,809,0,3,0,0
13,231,3CAL_00002513_07_000035.jpg,1859,41,1881,81,1884,7,0,1
6,160,3CAL_00006584_02_024195.jpg,816,785,1316,803,0,2,0,0
6,160,3CAL_00006584_02_024195.jpg,217,800,442,807,0,2,0,0
6,160,3CAL_00006584_06_024199.jpg,0,295,2048,351,0,6,0,1
13,231,3CAL_00002063_08_000012.jpg,689,633,726,761,717,8,0,1
6,160,3CAL_00006584_07_024199.jpg,0,268,2048,371,0,7,0,1
5,130,3CAL_00015616_05_011769.jpg,1216,111,1238,1000,1158,5,0,1
8,170,3CAL_00019023_06_004413.jpg,1901,496,1931,528,0,6,0,1
7,161,3CAL_00006431_07_000005.jpg,900,772,947,1000,2034,7,0,1
20,290,3CAL_00008534_05_014329.jpg,1568,713,1791,1000,1177,5,0,1
16,261,3CAL_00006585_04_000002.jpg,309,0,348,999,350,4,0,0
16,261,3CAL_00006585_02_000002.jpg,60,281,2047,323,0,2,0,0
5,130,3CAL_00015305_04_011588.jpg,181,273,186,299,233,4,0,0
19,280,3CAL_00016809_06_007547.jpg,367,188,381,221,0,6,0,1
#N/A,294,3CAL_00015296_04_010600.jpg,145,287,150,335,286,4,0,0
8,170,3CAL_00018508_07_011518.jpg,160,135,185,166,0,7,0,1
5,130,3CAL_00018670_08_002266.jpg,538,0,560,964,575,8,0,1
16,261,3CAL_00006677_04_000002.jpg,261,624,291,639,273,4,0,0
18,271,3CAL_00006585_03_003026.jpg,474,296,492,995,0,3,0,0
3,110,3CAL_00006585_03_003027.jpg,478,13,490,997,0,3,0,0
18,271,3CAL_00006585_03_003028.jpg,474,1,493,400,0,3,0,0
3,110,3CAL_00006585_07_003029.jpg,473,804,490,999,0,7,0,1
3,110,3CAL_00006585_07_003031.jpg,475,0,491,935,0,7,0,1
12,220,3CAL_00006585_07_003610.jpg,755,500,785,539,0,7,0,1
8,170,3CAL_00018203_06_000038.jpg,1330,908,1355,934,0,6,0,1
11,210,3CAL_00017126_07_004269.jpg,719,319,1010,1000,1649,7,0,1
18,271,3CAL_00006585_07_006008.jpg,1132,233,1149,1000,0,7,0,1
18,271,3CAL_00006585_07_006009.jpg,1133,0,1149,648,0,7,0,1
11,210,3CAL_00006585_03_006717.jpg,637,722,652,759,0,3,0,0
11,210,3CAL_00006585_07_006938.jpg,1617,0,1876,650,0,7,0,1
22,430,3CAL_00017059_08_000046.jpg,409,758,461,940,457,8,0,1
20,290,3CAL_00006585_07_007587.jpg,1407,156,1826,1000,0,7,0,1
20,290,3CAL_00006585_07_007588.jpg,1475,0,1751,298,0,7,0,1
18,271,3CAL_00015295_02_000178.jpg,924,181,927,301,0,2,0,0
11,210,3CAL_00006585_03_007809.jpg,985,843,1008,883,0,3,0,0
11,210,3CAL_00006585_03_007810.jpg,1210,640,1218,673,0,3,0,0
20,290,3CAL_00017163_08_001601.jpg,0,0,550,1000,579,8,0,1
20,290,3CAL_00017163_08_001607.jpg,0,0,425,1000,579,8,0,1
16,261,3CAL_00014493_06_000005.jpg,0,852,2047,941,0,6,0,1
#N/A,7,3CAL_00015301_01_000020.jpg,1754,0,1758,634,1734,1,0,0
20,290,3CAL_00016498_06_003018.jpg,1303,488,1522,1000,0,6,0,1
5,130,3CAL_00016800_08_001445.jpg,394,0,416,1000,467,8,0,1
18,271,3CAL_00006585_07_008145.jpg,1459,51,1472,701,0,7,0,1
#N/A,7,3CAL_00012372_04_002183.jpg,68,178,71,182,229,4,0,0
20,290,3CAL_00017163_08_001615.jpg,1,0,432,999,579,8,0,1
20,290,3CAL_00017163_08_001592.jpg,0,0,390,1000,579,8,0,1
18,271,3CAL_00014493_07_010031.jpg,534,14,551,913,0,7,0,1
18,271,3CAL_00014493_05_007389.jpg,1214,697,1234,1000,936,5,0,1
20,290,3CAL_00016498_06_003023.jpg,1312,476,1506,919,0,6,0,1
11,210,3CAL_00006585_08_010240.jpg,53,688,97,745,369,8,0,1
3,110,3CAL_00010677_04_001760.jpg,126,0,130,878,564,4,0,0
9,190,3CAL_00016670_06_000158.jpg,1322,0,1423,1000,0,6,0,1
1,3,3CAL_00006591_06_010399.jpg,899,198,908,208,0,6,0,1
19,280,3CAL_00006527_07_014124.jpg,1088,185,1100,218,1844,7,0,1
11,210,3CAL_00006585_03_010956.jpg,962,462,992,499,0,3,0,0
19,280,3CAL_00016822_07_001518.jpg,1078,378,1090,409,1872,7,0,1
19,280,3CAL_00016900_07_015878.jpg,1912,168,1923,206,0,7,0,1
9,190,3CAL_00016670_06_000173.jpg,1345,0,1405,1000,0,6,0,1
11,210,3CAL_00006585_02_012106.jpg,202,588,222,629,0,2,0,0
19,280,3CAL_00016867_06_006127.jpg,863,852,876,896,354,6,0,1
19,280,3CAL_00016869_07_001899.jpg,1517,142,1530,176,1651,7,0,1
19,280,3CAL_00016869_07_011516.jpg,1458,242,1472,270,1650,7,0,1
11,210,3CAL_00006585_03_012643.jpg,590,93,605,138,0,3,0,0
11,210,3CAL_00006585_08_012646.jpg,158,736,266,956,368,8,0,1
4,120,3CAL_00012727_03_001136.jpg,1895,0,1935,81,0,3,0,0
11,210,3CAL_00006585_08_012646.jpg,35,217,260,428,368,8,0,1
11,210,3CAL_00006585_07_012647.jpg,1869,74,1901,111,0,7,0,1
19,280,3CAL_00016869_07_012177.jpg,1392,183,1404,207,1651,7,0,1
19,280,3CAL_00016888_07_008914.jpg,386,462,396,490,0,7,0,1
18,271,3CAL_00014493_06_003672.jpg,451,480,473,914,0,6,0,1
20,290,3CAL_00016498_06_003788.jpg,1266,754,1315,1000,0,6,0,1
3,110,3CAL_00016880_05_002655.jpg,1829,0,1858,647,1421,5,0,1
4,120,3CAL_00020826_06_000002.jpg,1729,295,1766,491,0,6,0,1
11,210,3CAL_00006585_08_012657.jpg,30,557,231,727,368,8,0,1
11,210,3CAL_00006585_07_012656.jpg,1872,828,1899,957,0,7,0,1
19,280,3CAL_00016888_06_010514.jpg,907,740,910,795,0,6,0,1
19,280,3CAL_00016895_07_016672.jpg,714,717,723,738,0,7,0,1
11,210,3CAL_00006585_08_012907.jpg,14,117,74,197,368,8,0,1
9,190,3CAL_00018605_06_000836.jpg,1758,679,1812,1000,0,6,0,1
9,190,3CAL_00016670_07_000651.jpg,0,0,407,1000,74,7,0,1
16,261,3CAL_00014488_07_000006.jpg,0,775,2048,919,0,7,0,1
15,260,3CAL_00014488_06_000006.jpg,1859,510,1915,566,0,6,0,1
20,290,3CAL_00006803_02_007482.jpg,774,0,780,117,74,2,0,0
15,260,3CAL_00014493_06_000005.jpg,1899,555,1953,613,0,6,0,1
20,290,3CAL_00014494_06_000005.jpg,1693,263,1784,484,0,6,0,1
20,290,3CAL_00017163_08_001608.jpg,3,0,432,999,579,8,0,1
11,210,3CAL_00017314_05_019410.jpg,1893,497,1953,623,1844,5,0,1
14,250,3CAL_00018024_06_000529.jpg,287,210,331,303,0,6,0,1
11,210,3CAL_00006585_08_012921.jpg,11,744,76,948,368,8,0,1
10,200,3CAL_00001824_03_004301.jpg,1096,928,1200,984,0,3,0,0
11,210,3CAL_00006585_08_012929.jpg,12,730,77,807,368,8,0,1
10,200,3CAL_00019419_06_009551.jpg,242,0,527,1000,0,6,0,1
10,200,3CAL_00019419_06_009543.jpg,449,0,682,1000,0,6,0,1
11,210,3CAL_00006585_03_014653.jpg,960,434,976,468,0,3,0,0
11,210,3CAL_00006585_03_014654.jpg,800,388,819,430,0,3,0,0
10,200,3CAL_00019419_06_009540.jpg,293,0,441,999,0,6,0,1
10,200,3CAL_00019419_06_009541.jpg,325,0,526,999,0,6,0,1
11,210,3CAL_00006585_03_014658.jpg,1287,120,1302,151,0,3,0,0
11,210,3CAL_00006585_03_014659.jpg,799,276,973,421,0,3,0,0
18,271,3CAL_00014493_06_009811.jpg,1803,0,1827,504,0,6,0,1
#N/A,7,3CAL_00015301_01_000065.jpg,1754,0,1765,886,1734,1,0,0
10,200,3CAL_00016852_06_000013.jpg,1526,0,1957,1000,146,6,0,1
20,290,3CAL_00006803_02_007482.jpg,599,6,603,82,74,2,0,0
12,220,3CAL_00006585_07_015054.jpg,57,600,78,623,0,7,0,1
18,271,3CAL_00006585_07_017672.jpg,543,119,562,1000,0,7,0,1
19,280,3CAL_00016896_06_000005.jpg,488,161,503,201,0,6,0,1
13,231,3CAL_00001860_05_026508.jpg,1538,0,1649,291,1563,5,0,1
13,231,3CAL_00002063_08_000012.jpg,697,355,719,375,717,8,0,1
19,280,3CAL_00010452_07_009497.jpg,548,824,557,840,0,7,0,1
4,120,3CAL_00012723_03_010128.jpg,1481,155,1505,306,1861,3,0,0
4,120,3CAL_00012718_02_011683.jpg,961,201,976,298,141,2,0,0
3,110,3CAL_00016880_05_002654.jpg,1825,0,1860,1000,1421,5,0,1
3,110,3CAL_00016880_05_002653.jpg,1824,0,1860,1000,1421,5,0,1
7,161,3CAL_00011727_06_014269.jpg,1422,0,1676,338,112,6,0,1
7,161,3CAL_00011727_06_014268.jpg,1142,392,1757,1000,112,6,0,1
6,160,3CAL_00016433_07_020681.jpg,0,432,1966,482,0,7,0,1
3,110,3CAL_00016880_05_002652.jpg,1831,0,1853,1000,1421,5,0,1
7,161,3CAL_00011733_02_015326.jpg,326,289,380,483,214,2,0,0
19,280,3CAL_00016968_07_005414.jpg,608,381,620,414,0,7,0,1
19,280,3CAL_00016969_07_001599.jpg,906,81,921,140,0,7,0,1
8,170,3CAL_00018364_06_024324.jpg,1050,115,1076,145,0,6,0,1
19,280,3CAL_00016973_06_007517.jpg,1764,571,1774,601,0,6,0,1
19,280,3CAL_00016978_05_003201.jpg,1957,584,1970,618,1785,5,0,1
10,200,3CAL_00019419_06_009538.jpg,365,0,552,1000,0,6,0,1
19,280,3CAL_00014579_08_003638.jpg,279,964,295,1000,335,8,0,1
1,3,3CAL_00014579_08_003617.jpg,266,770,279,788,335,8,0,1
22,430,3CAL_00012699_04_000256.jpg,201,312,219,339,210,4,0,0
19,280,3CAL_00016989_08_001199.jpg,137,498,151,530,210,8,0,1
19,280,3CAL_00017005_08_016078.jpg,112,832,121,857,208,8,0,1
11,210,3CAL_00006585_03_018725.jpg,858,551,935,732,0,3,0,0
11,210,3CAL_00006585_03_018732.jpg,839,568,853,619,0,3,0,0
10,200,3CAL_00019419_06_009539.jpg,320,0,489,999,0,6,0,1
3,110,3CAL_00014493_05_007390.jpg,1218,0,1234,536,936,5,0,1
16,261,3CAL_00014488_06_000006.jpg,0,789,2048,919,0,6,0,1
#N/A,7,3CAL_00015301_01_000064.jpg,1754,0,1764,999,1734,1,0,0
9,190,3CAL_00018610_06_001135.jpg,1923,714,1937,1000,0,6,0,1
12,220,3CAL_00006585_07_019365.jpg,1512,62,1604,270,0,7,0,1
11,210,3CAL_00006585_02_021533.jpg,1291,212,1303,262,0,2,0,0
10,200,3CAL_00019419_06_009536.jpg,295,0,483,1000,0,6,0,1
10,200,3CAL_00019419_06_009537.jpg,330,0,500,999,0,6,0,1
16,261,3CAL_00014488_08_000006.jpg,0,806,1170,915,1136,8,0,1
6,160,3CAL_00014488_05_013901.jpg,918,467,2048,533,877,5,0,1
9,190,3CAL_00018605_06_000376.jpg,1801,536,1874,1000,0,6,0,1
11,210,3CAL_00006585_02_021896.jpg,410,2,737,261,0,2,0,0
3,110,3CAL_00006585_06_022153.jpg,708,285,724,998,0,6,0,1
3,110,3CAL_00006585_06_022154.jpg,710,0,724,590,0,6,0,1
20,290,3CAL_00006585_05_022224.jpg,1678,587,2022,1000,1646,5,0,1
12,220,3CAL_00006585_06_022319.jpg,593,188,627,225,0,6,0,1
19,280,3CAL_00017010_07_009783.jpg,1584,440,1596,466,2041,7,0,1
10,200,3CAL_00019419_06_009528.jpg,380,0,632,1000,0,6,0,1
11,210,3CAL_00006585_03_023423.jpg,967,178,978,212,0,3,0,0
19,280,3CAL_00017010_06_016960.jpg,507,617,524,657,0,6,0,1
19,280,3CAL_00017027_06_005945.jpg,1905,253,1919,279,140,6,0,1
19,280,3CAL_00017028_07_018282.jpg,576,207,587,238,1863,7,0,1
#N/A,7,3CAL_00015301_01_000063.jpg,1754,0,1764,999,1734,1,0,0
#N/A,7,3CAL_00015301_04_000507.jpg,235,112,240,999,260,4,0,0
20,290,3CAL_00017163_08_001603.jpg,0,0,398,1000,579,8,0,1
12,220,3CAL_00006585_07_023541.jpg,842,713,870,746,0,7,0,1
10,200,3CAL_00019419_06_009526.jpg,360,313,612,1000,0,6,0,1
10,200,3CAL_00019419_06_009527.jpg,336,0,541,1000,0,6,0,1
10,200,3CAL_00019419_06_009499.jpg,316,0,534,1000,0,6,0,1
20,290,3CAL_00017928_08_001061.jpg,746,0,776,1000,778,8,0,1
10,200,3CAL_00019419_06_009498.jpg,286,0,476,1000,0,6,0,1
3,110,3CAL_00014488_06_000707.jpg,1333,286,1355,1000,0,6,0,1
3,110,3CAL_00014488_06_001631.jpg,1651,0,1677,967,0,6,0,1
3,110,3CAL_00014488_06_001627.jpg,1654,0,1687,1000,0,6,0,1
3,110,3CAL_00014488_06_001630.jpg,1655,0,1686,1000,0,6,0,1
#N/A,7,3CAL_00015301_04_000506.jpg,235,31,240,625,260,4,0,0
#N/A,7,3CAL_00015301_04_000505.jpg,234,0,240,877,260,4,0,0
20,290,3CAL_00017927_08_002231.jpg,760,0,780,1000,781,8,0,1
22,430,3CAL_00015141_06_000050.jpg,351,140,378,340,348,6,0,1
#N/A,7,3CAL_00015301_04_000504.jpg,234,256,240,999,260,4,0,0
5,130,3CAL_00015301_01_002495.jpg,1795,216,1800,330,1765,1,0,0
20,290,3CAL_00016102_06_000076.jpg,1477,360,1516,428,349,6,0,1
21,420,3CAL_00016102_06_000076.jpg,1609,539,1625,566,349,6,0,1
6,160,3CAL_00006585_08_024144.jpg,0,809,365,876,366,8,0,1
6,160,3CAL_00006585_03_024247.jpg,1562,142,1669,153,0,3,0,0
20,290,3CAL_00006585_03_024337.jpg,1234,7,1830,755,0,3,0,0
11,210,3CAL_00006585_07_024341.jpg,1463,0,1863,543,0,7,0,1
15,260,3CAL_00006586_03_000001.jpg,36,763,70,831,0,3,0,0
15,260,3CAL_00006586_02_000001.jpg,1901,760,1935,825,0,2,0,0
16,261,3CAL_00006586_04_000002.jpg,307,98,331,148,366,4,0,0
16,261,3CAL_00006586_04_000002.jpg,0,0,331,129,328,4,0,0
9,190,3CAL_00018605_06_000756.jpg,1775,137,1843,751,0,6,0,1
16,261,3CAL_00006586_05_000005.jpg,1547,606,2048,710,1583,5,0,1
16,261,3CAL_00006586_08_000005.jpg,0,567,338,691,302,8,0,1
10,200,3CAL_00019419_06_009497.jpg,317,88,615,1000,0,6,0,1
20,290,3CAL_00006590_08_000006.jpg,189,681,243,1000,140,8,0,1
16,261,3CAL_00006831_06_000009.jpg,0,0,2048,117,0,6,0,1
16,261,3CAL_00006586_02_000002.jpg,60,110,2047,136,0,2,0,0
16,261,3CAL_00006586_06_000005.jpg,0,613,2048,703,0,6,0,1
16,261,3CAL_00006586_07_000005.jpg,0,584,2048,712,0,7,0,1
4,120,3CAL_00018893_05_009824.jpg,1702,331,1811,639,1599,5,0,1
11,210,3CAL_00006586_05_000597.jpg,1739,835,1779,896,1674,5,0,1
9,190,3CAL_00018642_07_006520.jpg,534,627,598,965,0,7,0,1
10,200,3CAL_00019419_06_009550.jpg,197,0,407,1000,0,6,0,1
4,120,3CAL_00020823_06_015020.jpg,1500,192,1528,256,0,6,0,1
11,210,3CAL_00006586_08_000668.jpg,149,690,177,719,341,8,0,1
11,210,3CAL_00006586_05_000890.jpg,1737,740,1781,814,1674,5,0,1
10,200,3CAL_00019419_06_009548.jpg,255,0,477,1000,0,6,0,1
11,210,3CAL_00006586_06_004198.jpg,0,0,632,772,0,6,0,1
4,120,3CAL_00009697_07_009076.jpg,567,115,619,1000,2048,7,0,1
10,200,3CAL_00019419_06_009549.jpg,176,0,481,1000,0,6,0,1
5,130,3CAL_00006586_01_006414.jpg,1711,6,1726,986,1668,1,0,0
5,130,3CAL_00006586_05_006417.jpg,1718,0,1732,1000,1675,5,0,1
5,130,3CAL_00006586_05_006418.jpg,1718,0,1734,1000,1675,5,0,1
5,130,3CAL_00006586_05_006419.jpg,1719,0,1734,1000,1675,5,0,1
11,210,3CAL_00006586_03_010225.jpg,821,108,1254,262,0,3,0,0
20,290,3CAL_00006586_07_010239.jpg,1026,0,1858,1000,0,7,0,1
18,271,3CAL_00006586_07_010847.jpg,808,435,824,1000,0,7,0,1
19,280,3CAL_00017038_05_002225.jpg,1915,553,1927,588,1763,5,0,1
18,271,3CAL_00006586_05_018117.jpg,1854,171,1870,1000,1676,5,0,1
18,271,3CAL_00006586_05_018118.jpg,1852,0,1869,1000,1676,5,0,1
11,210,3CAL_00006586_05_019147.jpg,1808,910,1868,1000,1676,5,0,1
11,210,3CAL_00006586_01_020326.jpg,1957,776,1996,813,1676,1,0,0
11,210,3CAL_00006586_05_020330.jpg,1962,293,2018,367,1676,5,0,1
3,110,3CAL_00016880_05_002651.jpg,1827,0,1855,1000,1421,5,0,1
13,231,3CAL_00002513_07_000035.jpg,1871,168,1880,184,1884,7,0,1
11,210,3CAL_00006589_02_000125.jpg,1362,715,1384,749,0,2,0,0
11,210,3CAL_00006589_02_000126.jpg,1353,315,1373,577,0,2,0,0
11,210,3CAL_00006589_02_000126.jpg,1357,45,1379,119,0,2,0,0
11,210,3CAL_00006589_02_000127.jpg,1364,293,1373,347,0,2,0,0
11,210,3CAL_00006589_06_000129.jpg,1349,587,1391,655,0,6,0,1
3,110,3CAL_00016880_05_002650.jpg,1832,0,1857,1000,1421,5,0,1
3,110,3CAL_00016880_05_002649.jpg,1833,0,1855,1000,1421,5,0,1
5,130,3CAL_00015301_01_002485.jpg,1799,507,1804,571,1763,1,0,0
3,110,3CAL_00016880_05_002648.jpg,1833,0,1854,1000,1421,5,0,1
3,110,3CAL_00016880_05_002455.jpg,1847,0,1861,497,1419,5,0,1
3,110,3CAL_00016880_07_008691.jpg,994,101,1016,576,0,7,0,1
1,3,3CAL_00006589_07_000681.jpg,1849,391,1862,408,0,7,0,1
5,130,3CAL_00015301_01_002192.jpg,1791,319,1800,373,1765,1,0,0
5,130,3CAL_00015305_04_010871.jpg,183,508,190,975,233,4,0,0
1,3,3CAL_00014554_08_002853.jpg,169,437,183,454,209,8,0,1
20,290,3CAL_00014495_05_002552.jpg,1780,0,1991,502,964,5,0,1
1,3,3CAL_00006589_07_000726.jpg,1764,618,1782,633,0,7,0,1
1,3,3CAL_00006589_07_000737.jpg,1766,925,1780,941,0,7,0,1
5,130,3CAL_00015305_01_013677.jpg,1790,111,1797,247,1763,1,0,0
20,290,3CAL_00017163_07_001623.jpg,0,0,2048,1000,0,7,0,1
1,3,3CAL_00006589_07_000768.jpg,1724,250,1735,264,0,7,0,1
1,3,3CAL_00006589_07_000779.jpg,1710,575,1721,587,0,7,0,1
19,280,3CAL_00016127_06_017073.jpg,443,261,456,287,0,6,0,1
12,220,3CAL_00016099_06_007939.jpg,1530,249,1590,366,352,6,0,1
1,3,3CAL_00006589_07_000881.jpg,1286,476,1299,490,0,7,0,1
1,3,3CAL_00006589_07_000984.jpg,1683,201,1696,211,0,7,0,1
4,120,3CAL_00011101_03_007438.jpg,1011,0,1066,142,0,3,0,0
5,130,3CAL_00015305_01_004735.jpg,1803,826,1809,999,1763,1,0,0
20,290,3CAL_00017927_08_002228.jpg,756,0,778,1000,781,8,0,1
10,200,3CAL_00019419_06_009546.jpg,320,0,459,999,0,6,0,1
10,200,3CAL_00019419_06_009547.jpg,324,0,467,999,0,6,0,1
10,200,3CAL_00019419_06_009545.jpg,293,0,483,1000,0,6,0,1
12,220,3CAL_00006589_07_001631.jpg,1316,642,1379,761,0,7,0,1
12,220,3CAL_00006589_07_001939.jpg,1291,0,1353,53,0,7,0,1
20,290,3CAL_00017163_08_001609.jpg,8,0,449,999,579,8,0,1
10,200,3CAL_00019419_06_009544.jpg,315,0,561,1000,0,6,0,1
12,220,3CAL_00006589_07_002354.jpg,1296,328,1343,436,0,7,0,1
10,200,3CAL_00019419_06_009535.jpg,320,0,509,1000,0,6,0,1
10,200,3CAL_00019419_06_009533.jpg,335,0,516,999,0,6,0,1
10,200,3CAL_00019419_06_009534.jpg,365,0,576,1000,0,6,0,1
7,161,3CAL_00011412_06_015434.jpg,1757,489,2001,807,214,6,0,1
10,200,3CAL_00019419_06_009532.jpg,266,0,474,1000,0,6,0,1
11,210,3CAL_00006589_06_003057.jpg,239,39,281,96,0,6,0,1
20,290,3CAL_00016498_06_004843.jpg,1211,599,1405,1000,0,6,0,1
12,220,3CAL_00006589_07_003075.jpg,1267,819,1321,908,0,7,0,1
12,220,3CAL_00006589_07_003087.jpg,1267,126,1317,226,0,7,0,1
3,110,3CAL_00016880_05_002660.jpg,1836,230,1860,682,1420,5,0,1
3,110,3CAL_00016880_05_002659.jpg,1838,429,1860,873,1420,5,0,1
20,290,3CAL_00017927_08_002215.jpg,756,0,784,1000,781,8,0,1
10,200,3CAL_00019419_06_009531.jpg,271,0,451,1000,0,6,0,1
12,220,3CAL_00006589_07_004839.jpg,1108,706,1135,769,0,7,0,1
12,220,3CAL_00006589_07_004855.jpg,1324,301,1386,396,0,7,0,1
3,110,3CAL_00016880_06_016905.jpg,854,21,884,1000,0,6,0,1
3,110,3CAL_00016880_07_014667.jpg,850,0,868,1000,0,7,0,1
12,220,3CAL_00006589_07_005236.jpg,1248,675,1278,714,0,7,0,1
12,220,3CAL_00006589_07_006049.jpg,1325,10,1363,93,0,7,0,1
7,161,3CAL_00014652_08_000002.jpg,15,579,195,754,953,8,0,1
5,130,3CAL_00015305_01_012504.jpg,1783,872,1785,916,1763,1,0,0
22,430,3CAL_00016096_06_000053.jpg,368,0,423,266,352,6,0,1
3,110,3CAL_00016880_07_008692.jpg,991,0,1018,1000,0,7,0,1
22,430,3CAL_00015770_05_000082.jpg,1845,820,1887,873,1844,5,0,1
21,420,3CAL_00015839_05_000011.jpg,1353,33,1401,379,1182,5,0,1
12,220,3CAL_00006589_07_006673.jpg,1339,176,1386,271,0,7,0,1
7,161,3CAL_00014652_06_000002.jpg,1568,630,1834,854,0,6,0,1
2,4,3CAL_00016876_06_008169.jpg,1840,191,1855,208,0,6,0,1
10,200,3CAL_00019419_06_009530.jpg,296,0,486,999,0,6,0,1
12,220,3CAL_00006589_07_006750.jpg,1112,778,1171,876,0,7,0,1
12,220,3CAL_00006589_07_007956.jpg,1280,554,1330,634,0,7,0,1
3,110,3CAL_00016880_07_008693.jpg,995,0,1014,773,0,7,0,1
20,290,3CAL_00017927_08_002213.jpg,756,0,784,1000,781,8,0,1
11,210,3CAL_00006589_03_009023.jpg,588,918,602,956,0,3,0,0
11,210,3CAL_00006589_03_009027.jpg,866,292,882,332,0,3,0,0
10,200,3CAL_00019419_06_009529.jpg,380,0,590,1000,0,6,0,1
10,200,3CAL_00019504_06_018886.jpg,659,0,856,1000,0,6,0,1
12,220,3CAL_00006589_07_012725.jpg,1291,693,1355,804,0,7,0,1
11,210,3CAL_00006589_02_012923.jpg,689,948,705,990,0,2,0,0
